Depth,K
m,%
1355.76,1.50616
1355.86,1.55894
1355.96,1.56733
1356.06,1.53099
1356.16,1.46029
1356.26,1.3729
1356.36,1.28302
1356.46,1.20018
1356.56,1.13019
1356.66,1.07234
1356.76,1.01881
1356.86,0.95897
1356.96,0.89098
1357.06,0.82183
1357.16,0.76078
1357.26,0.71259
1357.36,0.67538
1357.46,0.64944
1357.56,0.64254
1357.66,0.66372
1357.76,0.71861
1357.86,0.79293
1357.96,0.85858
1358.06,0.89517
1358.16,0.89926
1358.26,0.88471
1358.36,0.87295
1358.46,0.88081
1358.56,0.91782
1358.66,0.97304
1358.76,1.01585
1358.86,1.0226
1358.96,0.99878
1359.06,0.97685
1359.16,0.98577
1359.26,1.04108
1359.36,1.14242
1359.46,1.27999
1359.56,1.43159
1359.66,1.56801
1359.76,1.66746
1359.86,1.72072
1359.96,1.71901
1360.06,1.64875
1360.16,1.50838
1360.26,1.33319
1360.36,1.17378
1360.46,1.06567
1360.56,1.02097
1360.66,1.03064
1360.76,1.06289
1360.86,1.07942
1360.96,1.06246
1361.06,1.01485
1361.16,0.95064
1361.26,0.8803
1361.36,0.80898
1361.46,0.74624
1361.56,0.70951
1361.66,0.71515
1361.76,0.76432
1361.86,0.84257
1361.96,0.92045
1362.06,0.95844
1362.16,0.93084
1362.26,0.82597
1362.36,0.67309
1362.46,0.5316
1362.56,0.45233
1362.66,0.46498
1362.76,0.56991
1362.86,0.72996
1362.96,0.88838
1363.06,0.9945
1363.16,1.03324
1363.26,1.0125
1363.36,0.96567
1363.46,0.92102
1363.56,0.89443
1363.66,0.89457
1363.76,0.91707
1363.86,0.93751
1363.96,0.93361
1364.06,0.90305
1364.16,0.8623
1364.26,0.82429
1364.36,0.80674
1364.46,0.81235
1364.56,0.82878
1364.66,0.84033
1364.76,0.84797
1364.86,0.87902
1364.96,0.96996
1365.06,1.12548
1365.16,1.31792
1365.26,1.49456
1365.36,1.60585
1365.46,1.6271
1365.56,1.56817
1365.66,1.46517
1365.76,1.35725
1365.86,1.26777
1365.96,1.1945
1366.06,1.10872
1366.16,0.99334
1366.26,0.85687
1366.36,0.72207
1366.46,0.61014
1366.56,0.5252
1366.66,0.46206
1366.76,0.41223
1366.86,0.36756
1366.96,0.33662
1367.06,0.34035
1367.16,0.3913
1367.26,0.48108
1367.36,0.57994
1367.46,0.65834
1367.56,0.71272
1367.66,0.76647
1367.76,0.84307
1367.86,0.93936
1367.96,1.02342
1368.06,1.06254
1368.16,1.04154
1368.26,0.97653
1368.36,0.90755
1368.46,0.87355
1368.56,0.88749
1368.66,0.93207
1368.76,0.97428
1368.86,0.99062
1368.96,0.98118
1369.06,0.96199
1369.16,0.93693
1369.26,0.89363
1369.36,0.82472
1369.46,0.72894
1369.56,0.61559
1369.66,0.50779
1369.76,0.43619
1369.86,0.42076
1369.96,0.46056
1370.06,0.5349
1370.16,0.61173
1370.26,0.66012
1370.36,0.6679
1370.46,0.64736
1370.56,0.62597
1370.66,0.62144
1370.76,0.63803
1370.86,0.67154
1370.96,0.71262
1371.06,0.75126
1371.16,0.73868
1371.26,0.58612
1371.36,0.27448
1371.46,-0.13266
1371.56,-0.50503
1371.66,-0.70563
1371.76,-0.65298
1371.86,-0.37831
1371.96,-0.01364
1372.06,0.28369
1372.16,0.42023
1372.26,0.40648
1372.36,0.3411
1372.46,0.28363
1372.56,0.24337
1372.66,0.21364
1372.76,0.18452
1372.86,0.14863
1372.96,0.10971
1373.06,0.08381
1373.16,0.08532
1373.26,0.11907
1373.36,0.17737
1373.46,0.25027
1373.56,0.32451
1373.66,0.38768
1373.76,0.43334
1373.86,0.46025
1373.96,0.47972
1374.06,0.51644
1374.16,0.58481
1374.26,0.68351
1374.36,0.78592
1374.46,0.85923
1374.56,0.88264
1374.66,0.85995
1374.76,0.81917
1374.86,0.7906
1374.96,0.79557
1375.06,0.83621
1375.16,0.89429
1375.26,0.94684
1375.36,0.98016
1375.46,1.00175
1375.56,1.02641
1375.66,1.05453
1375.76,1.08335
1375.86,1.10332
1375.96,1.10755
1376.06,1.1014
1376.16,1.09747
1376.26,1.09502
1376.36,1.08178
1376.46,1.04121
1376.56,0.96429
1376.66,0.86042
1376.76,0.75851
1376.86,0.69109
1376.96,0.67702
1377.06,0.7127
1377.16,0.7744
1377.26,0.85684
1377.36,0.99355
1377.46,1.18969
1377.56,1.40397
1377.66,1.56813
1377.76,1.62376
1377.86,1.55992
1377.96,1.41653
1378.06,1.25723
1378.16,1.13606
1378.26,1.07392
1378.36,1.05352
1378.46,1.03521
1378.56,1.01924
1378.66,1.02594
1378.76,1.04851
1378.86,1.05677
1378.96,1.02608
1379.06,0.95526
1379.16,0.86814
1379.26,0.79954
1379.36,0.77244
1379.46,0.78219
1379.56,0.80665
1379.66,0.81882
1379.76,0.79782
1379.86,0.74173
1379.96,0.67189
1380.06,0.62324
1380.16,0.62599
1380.26,0.69385
1380.36,0.8099
1380.46,0.9256
1380.56,0.99167
1380.66,0.97786
1380.76,0.88319
1380.86,0.74345
1380.96,0.60774
1381.06,0.51316
1381.16,0.47078
1381.26,0.47155
1381.36,0.49889
1381.46,0.54003
1381.56,0.58925
1381.66,0.63636
1381.76,0.67945
1381.86,0.72233
1381.96,0.76321
1382.06,0.7974
1382.16,0.8215
1382.26,0.83123
1382.36,0.82244
1382.46,0.79871
1382.56,0.77333
1382.66,0.76965
1382.76,0.81447
1382.86,0.90385
1382.96,0.99955
1383.06,1.05332
1383.16,1.02775
1383.26,0.91576
1383.36,0.74791
1383.46,0.57954
1383.56,0.46335
1383.66,0.42417
1383.76,0.4578
1383.86,0.5359
1383.96,0.62471
1384.06,0.69942
1384.16,0.74492
1384.26,0.75965
1384.36,0.75428
1384.46,0.73617
1384.56,0.71466
1384.66,0.69751
1384.76,0.68861
1384.86,0.68735
1384.96,0.69317
1385.06,0.70733
1385.16,0.72778
1385.26,0.74855
1385.36,0.76258
1385.46,0.76326
1385.56,0.7499
1385.66,0.72168
1385.76,0.67373
1385.86,0.60699
1385.96,0.5341
1386.06,0.46482
1386.16,0.40614
1386.26,0.35966
1386.36,0.32655
1386.46,0.30858
1386.56,0.30723
1386.66,0.32519
1386.76,0.36591
1386.86,0.43161
1386.96,0.51651
1387.06,0.60909
1387.16,0.71052
1387.26,0.81162
1387.36,0.90232
1387.46,0.97095
1387.56,1.00771
1387.66,1.00701
1387.76,0.97477
1387.86,0.92975
1387.96,0.89523
1388.06,0.88651
1388.16,0.90506
1388.26,0.9385
1388.36,0.97978
1388.46,1.01643
1388.56,1.03814
1388.66,1.04551
1388.76,1.04382
1388.86,1.03746
1388.96,1.0238
1389.06,0.99971
1389.16,0.95422
1389.26,0.88031
1389.36,0.78095
1389.46,0.67088
1389.56,0.57584
1389.66,0.51218
1389.76,0.47022
1389.86,0.44973
1389.96,0.45946
1390.06,0.50511
1390.16,0.57832
1390.26,0.66088
1390.36,0.72926
1390.46,0.76392
1390.56,0.75514
1390.66,0.70557
1390.76,0.63265
1390.86,0.5658
1390.96,0.52665
1391.06,0.53118
1391.16,0.59284
1391.26,0.70046
1391.36,0.81209
1391.46,0.88078
1391.56,0.88253
1391.66,0.82333
1391.76,0.73765
1391.86,0.66216
1391.96,0.61942
1392.06,0.61442
1392.16,0.64318
1392.26,0.7004
1392.36,0.77016
1392.46,0.83649
1392.56,0.87855
1392.66,0.87827
1392.76,0.84149
1392.86,0.78909
1392.96,0.73749
1393.06,0.69644
1393.16,0.66868
1393.26,0.65387
1393.36,0.64556
1393.46,0.651
1393.56,0.67801
1393.66,0.72564
1393.76,0.79513
1393.86,0.87436
1393.96,0.9415
1394.06,0.98116
1394.16,0.98322
1394.26,0.94919
1394.36,0.89501
1394.46,0.8405
1394.56,0.80753
1394.66,0.81015
1394.76,0.84747
1394.86,0.90285
1394.96,0.95542
1395.06,0.99654
1395.16,1.02709
1395.26,1.05005
1395.36,1.06124
1395.46,1.05284
1395.56,1.03173
1395.66,1.02085
1395.76,1.03472
1395.86,1.08027
1395.96,1.14976
1396.06,1.20882
1396.16,1.2108
1396.26,1.13701
1396.36,1.01341
1396.46,0.90681
1396.56,0.88524
1396.66,0.97137
1396.76,1.13946
1396.86,1.34781
1396.96,1.55284
1397.06,1.72585
1397.16,1.86209
1397.26,1.96712
1397.36,2.02663
1397.46,2.01561
1397.56,1.92301
1397.66,1.76222
1397.76,1.59017
1397.86,1.49237
1397.96,1.50383
1398.06,1.59723
1398.16,1.70301
1398.26,1.74112
1398.36,1.66094
1398.46,1.47023
1398.56,1.22561
1398.66,0.99476
1398.76,0.82184
1398.86,0.71422
1398.96,0.64285
1399.06,0.58638
1399.16,0.53884
1399.26,0.48887
1399.36,0.43703
1399.46,0.40142
1399.56,0.39325
1399.66,0.39512
1399.76,0.37283
1399.86,0.31335
1399.96,0.23892
1400.06,0.1901
1400.16,0.19699
1400.26,0.25991
1400.36,0.35431
1400.46,0.44176
1400.56,0.48322
1400.66,0.46214
1400.76,0.39487
1400.86,0.31432
1400.96,0.24291
1401.06,0.19086
1401.16,0.17033
1401.26,0.20024
1401.36,0.28673
1401.46,0.41046
1401.56,0.53919
1401.66,0.64449
1401.76,0.71341
1401.86,0.74941
1401.96,0.77078
1402.06,0.8019
1402.16,0.85565
1402.26,0.9285
1402.36,1.01665
1402.46,1.12114
1402.56,1.23142
1402.66,1.32644
1402.76,1.38307
1402.86,1.38637
1402.96,1.33244
1403.06,1.23316
1403.16,1.11542
1403.26,1.01025
1403.36,0.94573
1403.46,0.9279
1403.56,0.93989
1403.66,0.97323
1403.76,1.0187
1403.86,1.05954
1403.96,1.08325
1404.06,1.08659
1404.16,1.07221
1404.26,1.04398
1404.36,1.00313
1404.46,0.94787
1404.56,0.88728
1404.66,0.84024
1404.76,0.81616
1404.86,0.81753
1404.96,0.83176
1405.06,0.83929
1405.16,0.83699
1405.26,0.83892
1405.36,0.8508
1405.46,0.86504
1405.56,0.86491
1405.66,0.82994
1405.76,0.75789
1405.86,0.6683
1405.96,0.58188
1406.06,0.51142
1406.16,0.45997
1406.26,0.41671
1406.36,0.37598
1406.46,0.34869
1406.56,0.35031
1406.66,0.37685
1406.76,0.41629
1406.86,0.45157
1406.96,0.4743
1407.06,0.48814
1407.16,0.50035
1407.26,0.51544
1407.36,0.53591
1407.46,0.55788
1407.56,0.58565
1407.66,0.6259
1407.76,0.6796
1407.86,0.73116
1407.96,0.76458
1408.06,0.78223
1408.16,0.79686
1408.26,0.82738
1408.36,0.88534
1408.46,0.96892
1408.56,1.06344
1408.66,1.14733
1408.76,1.20872
1408.86,1.25668
1408.96,1.3059
1409.06,1.36234
1409.16,1.41203
1409.26,1.43727
1409.36,1.40955
1409.46,1.30712
1409.56,1.13351
1409.66,0.91953
1409.76,0.71312
1409.86,0.56168
1409.96,0.48505
1410.06,0.47533
1410.16,0.50891
1410.26,0.56139
1410.36,0.61646
1410.46,0.67581
1410.56,0.74456
1410.66,0.80879
1410.76,0.8512
1410.86,0.86607
1410.96,0.85406
1411.06,0.81882
1411.16,0.76991
1411.26,0.71743
1411.36,0.66433
1411.46,0.61779
1411.56,0.58472
1411.66,0.55835
1411.76,0.52606
1411.86,0.4803
1411.96,0.42185
1412.06,0.37241
1412.16,0.36073
1412.26,0.40109
1412.36,0.47995
1412.46,0.57737
1412.56,0.68035
1412.66,0.78492
1412.76,0.90222
1412.86,1.02767
1412.96,1.12948
1413.06,1.17034
1413.16,1.12631
1413.26,1.00964
1413.36,0.85846
1413.46,0.71688
1413.56,0.62166
1413.66,0.58434
1413.76,0.61248
1413.86,0.71254
1413.96,0.87283
1414.06,1.06516
1414.16,1.23643
1414.26,1.33395
1414.36,1.32885
1414.46,1.23165
1414.56,1.08214
1414.66,0.91783
1414.76,0.76173
1414.86,0.6241
1414.96,0.50731
1415.06,0.4268
1415.16,0.39927
1415.26,0.42587
1415.36,0.49133
1415.46,0.56658
1415.56,0.62391
1415.66,0.65533
1415.76,0.66974
1415.86,0.68023
1415.96,0.68915
1416.06,0.68516
1416.16,0.65508
1416.26,0.59405
1416.36,0.51633
1416.46,0.44914
1416.56,0.41292
1416.66,0.4202
1416.76,0.46919
1416.86,0.55342
1416.96,0.65985
1417.06,0.775
1417.16,0.88774
1417.26,0.99082
1417.36,1.0759
1417.46,1.12565
1417.56,1.13021
1417.66,1.09508
1417.76,1.0249
1417.86,0.93063
1417.96,0.8348
1418.06,0.76043
1418.16,0.71783
1418.26,0.69916
1418.36,0.69093
1418.46,0.68786
1418.56,0.69549
1418.66,0.72112
1418.76,0.76733
1418.86,0.83169
1418.96,0.8998
1419.06,0.94859
1419.16,0.95752
1419.26,0.91416
1419.36,0.83129
1419.46,0.73359
1419.56,0.64401
1419.66,0.58483
1419.76,0.57504
1419.86,0.62912
1419.96,0.7391
1420.06,0.87064
1420.16,0.97977
1420.26,1.03403
1420.36,1.0292
1420.46,0.97083
1420.56,0.87625
1420.66,0.78028
1420.76,0.71414
1420.86,0.68458
1420.96,0.67465
1421.06,0.66592
1421.16,0.65374
1421.26,0.63773
1421.36,0.62061
1421.46,0.6094
1421.56,0.61072
1421.66,0.62465
1421.76,0.64067
1421.86,0.63765
1421.96,0.60757
1422.06,0.5658
1422.16,0.53873
1422.26,0.54636
1422.36,0.60303
1422.46,0.7079
1422.56,0.83853
1422.66,0.95819
1422.76,1.03153
1422.86,1.03921
1422.96,0.98453
1423.06,0.8912
1423.16,0.79192
1423.26,0.71619
1423.36,0.68485
1423.46,0.70144
1423.56,0.75779
1423.66,0.8355
1423.76,0.8988
1423.86,0.91471
1423.96,0.87353
1424.06,0.79429
1424.16,0.7103
1424.26,0.65082
1424.36,0.63011
1424.46,0.64485
1424.56,0.67354
1424.66,0.69828
1424.76,0.7143
1424.86,0.72974
1424.96,0.74929
1425.06,0.76638
1425.16,0.77379
1425.26,0.77044
1425.36,0.7575
1425.46,0.74204
1425.56,0.72933
1425.66,0.72399
1425.76,0.73018
1425.86,0.75209
1425.96,0.79488
1426.06,0.85699
1426.16,0.92476
1426.26,0.97584
1426.36,0.98633
1426.46,0.94518
1426.56,0.85953
1426.66,0.75158
1426.76,0.65329
1426.86,0.58195
1426.96,0.53837
1427.06,0.52091
1427.16,0.52824
1427.26,0.55603
1427.36,0.59434
1427.46,0.63109
1427.56,0.65191
1427.66,0.64352
1427.76,0.60942
1427.86,0.56575
1427.96,0.53051
1428.06,0.51488
1428.16,0.5141
1428.26,0.51849
1428.36,0.52348
1428.46,0.5326
1428.56,0.54838
1428.66,0.56628
1428.76,0.58855
1428.86,0.6244
1428.96,0.67525
1429.06,0.74022
1429.16,0.80975
1429.26,0.85818
1429.36,0.86473
1429.46,0.82969
1429.56,0.77294
1429.66,0.71721
1429.76,0.68622
1429.86,0.68656
1429.96,0.70278
1430.06,0.71847
1430.16,0.72425
1430.26,0.71796
1430.36,0.7083
1430.46,0.70247
1430.56,0.69918
1430.66,0.69351
1430.76,0.68428
1430.86,0.66717
1430.96,0.64123
1431.06,0.61571
1431.16,0.60076
1431.26,0.60405
1431.36,0.62799
1431.46,0.67241
1431.56,0.72763
1431.66,0.77685
1431.76,0.8116
1431.86,0.83794
1431.96,0.8677
1432.06,0.91256
1432.16,0.97789
1432.26,1.05962
1432.36,1.13864
1432.46,1.19304
1432.56,1.21008
1432.66,1.1919
1432.76,1.1524
1432.86,1.11239
1432.96,1.08778
1433.06,1.08864
1433.16,1.1201
1433.26,1.17894
1433.36,1.25195
1433.46,1.32805
1433.56,1.39784
1433.66,1.45217
1433.76,1.48825
1433.86,1.50854
1433.96,1.5165
1434.06,1.52759
1434.16,1.55767
1434.26,1.6028
1434.36,1.6407
1434.46,1.64687
1434.56,1.61275
1434.66,1.55794
1434.76,1.53547
1434.86,1.58964
1434.96,1.72136
1435.06,1.88498
1435.16,1.99301
1435.26,1.95679
1435.36,1.76173
1435.46,1.46143
1435.56,1.14721
1435.66,0.89541
1435.76,0.74183
1435.86,0.67071
1435.96,0.64578
1436.06,0.63259
1436.16,0.61046
1436.26,0.57167
1436.36,0.52716
1436.46,0.47998
1436.56,0.43367
1436.66,0.39858
1436.76,0.3911
1436.86,0.41802
1436.96,0.47151
1437.06,0.53817
1437.16,0.60312
1437.26,0.65281
1437.36,0.68023
1437.46,0.6834
1437.56,0.6664
1437.66,0.63267
1437.76,0.58622
1437.86,0.53438
1437.96,0.4885
1438.06,0.46935
1438.16,0.49516
1438.26,0.57145
1438.36,0.68012
1438.46,0.77961
1438.56,0.83824
1438.66,0.84125
1438.76,0.78863
1438.86,0.69723
1438.96,0.58809
1439.06,0.48026
1439.16,0.38716
1439.26,0.31737
1439.36,0.27903
1439.46,0.27957
1439.56,0.32048
1439.66,0.38345
1439.76,0.43999
1439.86,0.47002
1439.96,0.46426
1440.06,0.43161
1440.16,0.39444
1440.26,0.37336
1440.36,0.3787
1440.46,0.40356
1440.56,0.43606
1440.66,0.47387
1440.76,0.52714
1440.86,0.60942
1440.96,0.7235
1441.06,0.86035
1441.16,0.99484
1441.26,1.09743
1441.36,1.15039
1441.46,1.14869
1441.56,1.0993
1441.66,1.02123
1441.76,0.93899
1441.86,0.87683
1441.96,0.85337
1442.06,0.87257
1442.16,0.90648
1442.26,0.92221
1442.36,0.90405
1442.46,0.85476
1442.56,0.79243
1442.66,0.7407
1442.76,0.70735
1442.86,0.68442
1442.96,0.66031
1443.06,0.63212
1443.16,0.60671
1443.26,0.60094
1443.36,0.62393
1443.46,0.66676
1443.56,0.71296
1443.66,0.75154
1443.76,0.77653
1443.86,0.80056
1443.96,0.83594
1444.06,0.87238
1444.16,0.88258
1444.26,0.84719
1444.36,0.77272
1444.46,0.68017
1444.56,0.59528
1444.66,0.54544
1444.76,0.54143
1444.86,0.57367
1444.96,0.62447
1445.06,0.67916
1445.16,0.72329
1445.26,0.72471
1445.36,0.66798
1445.46,0.56602
1445.56,0.45709
1445.66,0.38514
1445.76,0.36647
1445.86,0.3726
1445.96,0.3746
1446.06,0.35979
1446.16,0.34676
1446.26,0.37403
1446.36,0.47886
1446.46,0.64451
1446.56,0.81121
1446.66,0.92943
1446.76,0.97887
1446.86,0.97523
1446.96,0.96113
1447.06,0.95398
1447.16,0.94463
1447.26,0.92573
1447.36,0.89564
1447.46,0.86518
1447.56,0.84817
1447.66,0.84566
1447.76,0.84411
1447.86,0.83166
1447.96,0.79764
1448.06,0.74073
1448.16,0.67858
1448.26,0.63534
1448.36,0.61798
1448.46,0.6276
1448.56,0.65959
1448.66,0.70046
1448.76,0.73886
1448.86,0.76069
1448.96,0.75663
1449.06,0.73645
1449.16,0.71729
1449.26,0.71154
1449.36,0.71521
1449.46,0.71575
1449.56,0.70386
1449.66,0.679
1449.76,0.65239
1449.86,0.63624
1449.96,0.63962
1450.06,0.66411
1450.16,0.6969
1450.26,0.71821
1450.36,0.7134
1450.46,0.68905
1450.56,0.67068
1450.66,0.67841
1450.76,0.71438
1450.86,0.76124
1450.96,0.78959
1451.06,0.77131
1451.16,0.70141
1451.26,0.60729
1451.36,0.53071
1451.46,0.49942
1451.56,0.51357
1451.66,0.55079
1451.76,0.58267
1451.86,0.59232
1451.96,0.5802
1452.06,0.56868
1452.16,0.58638
1452.26,0.64385
1452.36,0.73024
1452.46,0.81178
1452.56,0.8531
1452.66,0.84406
1452.76,0.79858
1452.86,0.75345
1452.96,0.74484
1453.06,0.77457
1453.16,0.80431
1453.26,0.79338
1453.36,0.72693
1453.46,0.61914
1453.56,0.50308
1453.66,0.42226
1453.76,0.39655
1453.86,0.42159
1453.96,0.4799
1454.06,0.54829
1454.16,0.61304
1454.26,0.6763
1454.36,0.72954
1454.46,0.76693
1454.56,0.79141
1454.66,0.81551
1454.76,0.84539
1454.86,0.87811
1454.96,0.91769
1455.06,0.96891
1455.16,1.0264
1455.26,1.07866
1455.36,1.1098
1455.46,1.10671
1455.56,1.06736
1455.66,0.99894
1455.76,0.913
1455.86,0.82642
1455.96,0.75676
1456.06,0.70612
1456.16,0.6702
1456.26,0.65663
1456.36,0.67333
1456.46,0.72019
1456.56,0.78864
1456.66,0.85372
1456.76,0.89642
1456.86,0.91607
1456.96,0.92191
1457.06,0.91536
1457.16,0.89331
1457.26,0.8524
1457.36,0.7869
1457.46,0.70165
1457.56,0.61308
1457.66,0.52878
1457.76,0.45241
1457.86,0.3817
1457.96,0.31993
1458.06,0.28061
1458.16,0.27938
1458.26,0.31771
1458.36,0.38374
1458.46,0.46317
1458.56,0.541
1458.66,0.60262
1458.76,0.64346
1458.86,0.6627
1458.96,0.6554
1459.06,0.61718
1459.16,0.55104
1459.26,0.47322
1459.36,0.42006
1459.46,0.42296
1459.56,0.47999
1459.66,0.56148
1459.76,0.62812
1459.86,0.65287
1459.96,0.63804
1460.06,0.61059
1460.16,0.59516
1460.26,0.59128
1460.36,0.58284
1460.46,0.55413
1460.56,0.50799
1460.66,0.47158
1460.76,0.47677
1460.86,0.53114
1460.96,0.61174
1461.06,0.68601
1461.16,0.72836
1461.26,0.73298
1461.36,0.71913
1461.46,0.71314
1461.56,0.73511
1461.66,0.79224
1461.76,0.8704
1461.86,0.94233
1461.96,0.98293
1462.06,0.98584
1462.16,0.96041
1462.26,0.92004
1462.36,0.87296
1462.46,0.81912
1462.56,0.76987
1462.66,0.75792
1462.76,0.80624
1462.86,0.9114
1462.96,1.03436
1463.06,1.12061
1463.16,1.12456
1463.26,1.03124
1463.36,0.86657
1463.46,0.68284
1463.56,0.52533
1463.66,0.41409
1463.76,0.33935
1463.86,0.29695
1463.96,0.2941
1464.06,0.33552
1464.16,0.41125
1464.26,0.49727
1464.36,0.57105
1464.46,0.61175
1464.56,0.60961
1464.66,0.57625
1464.76,0.5404
1464.86,0.52639
1464.96,0.53817
1465.06,0.55671
1465.16,0.55938
1465.26,0.53439
1465.36,0.49043
1465.46,0.44441
1465.56,0.41104
1465.66,0.40083
1465.76,0.41572
1465.86,0.44726
1465.96,0.48799
1466.06,0.53799
1466.16,0.5972
1466.26,0.66004
1466.36,0.71336
1466.46,0.74498
1466.56,0.74974
1466.66,0.73233
1466.76,0.70428
1466.86,0.67155
1466.96,0.63816
1467.06,0.60798
1467.16,0.58516
1467.26,0.58032
1467.36,0.60683
1467.46,0.6606
1467.56,0.72024
1467.66,0.76365
1467.76,0.78409
1467.86,0.77229
1467.96,0.72448
1468.06,0.65052
1468.16,0.56785
1468.26,0.49748
1468.36,0.46127
1468.46,0.46866
1468.56,0.51121
1468.66,0.55837
1468.76,0.57896
1468.86,0.56995
1468.96,0.55145
1469.06,0.55114
1469.16,0.57532
1469.26,0.60305
1469.36,0.60943
1469.46,0.58383
1469.56,0.53165
1469.66,0.47826
1469.76,0.45159
1469.86,0.46159
1469.96,0.49002
1470.06,0.51957
1470.16,0.55106
1470.26,0.59741
1470.36,0.66311
1470.46,0.7381
1470.56,0.79463
1470.66,0.80763
1470.76,0.77139
1470.86,0.69397
1470.96,0.60254
1471.06,0.53036
1471.16,0.50656
1471.26,0.54313
1471.36,0.61922
1471.46,0.70262
1471.56,0.76041
1471.66,0.76444
1471.76,0.71708
1471.86,0.64574
1471.96,0.59276
1472.06,0.58765
1472.16,0.62997
1472.26,0.69076
1472.36,0.72813
1472.46,0.71698
1472.56,0.66583
1472.66,0.60535
1472.76,0.57224
1472.86,0.58164
1472.96,0.62241
1473.06,0.66297
1473.16,0.67046
1473.26,0.63524
1473.36,0.56931
1473.46,0.49443
1473.56,0.42338
1473.66,0.3389
1473.76,0.23372
1473.86,0.12264
1473.96,0.04054
1474.06,0.02219
1474.16,0.08803
1474.26,0.22743
1474.36,0.39439
1474.46,0.53302
1474.56,0.61019
1474.66,0.62303
1474.76,0.61271
1474.86,0.61583
1474.96,0.64958
1475.06,0.70595
1475.16,0.76299
1475.26,0.79464
1475.36,0.7833
1475.46,0.73592
1475.56,0.67374
1475.66,0.61752
1475.76,0.58016
1475.86,0.55837
1475.96,0.54556
1476.06,0.5332
1476.16,0.52166
1476.26,0.50709
1476.36,0.48605
1476.46,0.46889
1476.56,0.465
1476.66,0.47658
1476.76,0.4981
1476.86,0.51789
1476.96,0.52848
1477.06,0.53206
1477.16,0.54784
1477.26,0.5882
1477.36,0.65207
1477.46,0.72374
1477.56,0.76951
1477.66,0.76147
1477.76,0.69845
1477.86,0.60821
1477.96,0.52948
1478.06,0.49241
1478.16,0.50299
1478.26,0.54358
1478.36,0.5865
1478.46,0.6125
1478.56,0.61172
1478.66,0.58948
1478.76,0.56369
1478.86,0.54641
1478.96,0.53635
1479.06,0.52758
1479.16,0.51204
1479.26,0.48578
1479.36,0.44935
1479.46,0.413
1479.56,0.39268
1479.66,0.39369
1479.76,0.41123
1479.86,0.43709
1479.96,0.46201
1480.06,0.48346
1480.16,0.50662
1480.26,0.53605
1480.36,0.56901
1480.46,0.59885
1480.56,0.6233
1480.66,0.63663
1480.76,0.63067
1480.86,0.59809
1480.96,0.5407
1481.06,0.47712
1481.16,0.43525
1481.26,0.43898
1481.36,0.49683
1481.46,0.59465
1481.56,0.69997
1481.66,0.77599
1481.76,0.80661
1481.86,0.80045
1481.96,0.77692
1482.06,0.74787
1482.16,0.7111
1482.26,0.66375
1482.36,0.60312
1482.46,0.53146
1482.56,0.46229
1482.66,0.41258
1482.76,0.39435
1482.86,0.41383
1482.96,0.46944
1483.06,0.5531
1483.16,0.64664
1483.26,0.72602
1483.36,0.76909
1483.46,0.76878
1483.56,0.74151
1483.66,0.71047
1483.76,0.68723
1483.86,0.67231
1483.96,0.65497
1484.06,0.62212
1484.16,0.57476
1484.26,0.52161
1484.36,0.46154
1484.46,0.38939
1484.56,0.28688
1484.66,0.15541
1484.76,0.02186
1484.86,-0.0627
1484.96,-0.05086
1485.06,0.06859
1485.16,0.26354
1485.26,0.47282
1485.36,0.63165
1485.46,0.71238
1485.56,0.71569
1485.66,0.67057
1485.76,0.60315
1485.86,0.53506
1485.96,0.47903
1486.06,0.43699
1486.16,0.40757
1486.26,0.3913
1486.36,0.39062
1486.46,0.40538
1486.56,0.43231
1486.66,0.46533
1486.76,0.49302
1486.86,0.51035
1486.96,0.51663
1487.06,0.52277
1487.16,0.54201
1487.26,0.57591
1487.36,0.61574
1487.46,0.65019
1487.56,0.67304
1487.66,0.68177
1487.76,0.66842
1487.86,0.63447
1487.96,0.58927
1488.06,0.55293
1488.16,0.5492
1488.26,0.59007
1488.36,0.66756
1488.46,0.7548
1488.56,0.81514
1488.66,0.82952
1488.76,0.81113
1488.86,0.79736
1488.96,0.81518
1489.06,0.86771
1489.16,0.93601
1489.26,0.9914
1489.36,1.01198
1489.46,0.98524
1489.56,0.90624
1489.66,0.78275
1489.76,0.63079
1489.86,0.46949
1489.96,0.32256
1490.06,0.22244
1490.16,0.19188
1490.26,0.22664
1490.36,0.30132
1490.46,0.38511
1490.56,0.45694
1490.66,0.50937
1490.76,0.54059
1490.86,0.55487
1490.96,0.5552
1491.06,0.54132
1491.16,0.51419
1491.26,0.48403
1491.36,0.47141
1491.46,0.49002
1491.56,0.53559
1491.66,0.59099
1491.76,0.63597
1491.86,0.6548
1491.96,0.63988
1492.06,0.60102
1492.16,0.55669
1492.26,0.52763
1492.36,0.51915
1492.46,0.51184
1492.56,0.48442
1492.66,0.43103
1492.76,0.37465
1492.86,0.35242
1492.96,0.37536
1493.06,0.41273
1493.16,0.42489
1493.26,0.39046
1493.36,0.32095
1493.46,0.25511
1493.56,0.24079
1493.66,0.28792
1493.76,0.36153
1493.86,0.42051
1493.96,0.45773
1494.06,0.48878
1494.16,0.536
1494.26,0.5877
1494.36,0.61102
1494.46,0.58211
1494.56,0.50142
1494.66,0.3914
1494.76,0.28775
1494.86,0.22099
1494.96,0.20048
1495.06,0.21213
1495.16,0.24245
1495.26,0.28522
1495.36,0.33154
1495.46,0.361
1495.56,0.35789
